TCGA-MJ-A850-01,3.1376214,-3.463896,-2.2962697,-0.41038325,1.874015,-3.7052715,-4.6395226,-3.3660324,-4.4583573,1.3069663,-0.0016951561,-2.8996239,-1.6801487,-3.2991076,1.5366133,-2.1643832,3.1721518,-0.65376115,-0.034109205,-1.4912158
TCGA-K1-A42W-01,3.7742858,2.368247,0.567322,-3.4418187,-0.2725568,0.6639781,1.8180918,4.010195,1.5903798,-0.39821008,-0.0483462,-1.5069185,-1.409711,-0.30208015,-1.3033209,-2.0947077,0.32621062,0.7273729,-0.014928002,0.12531504
TCGA-DX-AB2Z-01,-1.296729,-1.4245758,-1.1953017,-0.5008849,0.06721546,-0.8046623,0.6846908,3.4846652,2.8657377,-2.6504061,-0.09009166,0.5652202,-0.49183026,-0.028002417,1.9674089,-0.12472299,0.5305095,-2.0021312,0.3204944,1.1561797
TCGA-IF-A3RQ-01,0.14857666,-1.5660566,1.4183596,1.9240217,-0.31430805,1.7172698,-0.29809833,4.048759,-0.04645107,3.5090709,1.0291646,2.434055,3.521599,0.8304157,1.3001229,-2.0465984,-1.1925726,-0.7213316,2.191188,3.5398405
TCGA-DX-A3U5-01,-1.2179079,0.19657253,-0.030966751,1.0802462,-1.7940991,1.2529336,-2.420215,1.7685366,-2.302692,-0.3494029,-1.6894374,-2.465379,2.290527,2.1736245,1.0457734,1.6386477,-1.8579395,1.2902194,2.6152205,2.8120437
TCGA-DX-AB2L-01,1.5288936,-2.4340222,-0.96328545,1.8400817,1.8097419,0.32237154,-1.8500136,-2.528677,-0.92854905,-0.9572447,0.44463626,-0.33623183,-1.9199425,1.4137619,2.767018,0.3311292,0.9507209,4.339194,-1.27098,-3.8176188
TCGA-K1-A42X-02,0.09404184,1.4706192,-1.0349311,-0.9404504,1.9428711,1.591647,0.43539175,-0.9655657,1.9419056,3.7809193,-0.37225822,2.3887074,-2.6451757,-0.31979224,-4.2936797,4.1935534,-0.459782,4.0304246,-0.43552956,-0.8745763
TCGA-DX-A6YZ-01,1.2822933,2.9921086,2.312083,-0.19680741,-1.6297983,-1.2891103,-1.3380134,-0.44125623,-0.35721487,1.2597873,-0.26292175,0.7705945,0.5768546,0.8687917,-0.856787,3.6630855,-0.85089463,2.3638155,-0.36394542,-1.9767345
TCGA-DX-A7EN-01,-0.7276939,1.5722237,0.16172779,-5.809187,0.12749891,-0.9218634,0.8029088,-0.1779164,3.9883027,3.8700044,-1.0385559,-1.7868147,-3.4203074,-2.7179852,-3.9771278,-3.1047587,0.8734918,-4.049575,0.7707507,-3.1858885
TCGA-DX-A48L-01,-2.8338408,2.224164,-0.47070697,-4.6160364,1.6035063,0.16415676,-0.088423505,0.30025572,-1.519903,0.45710358,0.2302516,-0.06869106,-0.16019636,-2.769036,-2.4344683,0.10855771,-0.5260718,-4.1650953,-3.096639,-5.950735
TCGA-DX-A8BS-01,0.86227053,1.8934143,-3.5399187,1.7711095,-2.22578,1.8944958,0.88338435,0.27024677,2.6939075,-0.28915954,-0.5893974,2.4324114,-1.3352735,1.6429057,2.9291244,1.3537527,-0.61833,1.2162714,-1.3040063,0.5885366
TCGA-VT-A80G-01,-0.5924483,0.42811432,-1.6002916,3.1769729,-0.052124098,2.1642108,-3.590543,1.7350465,-0.26072806,-1.1509045,-0.67059594,4.900416,-0.2155328,2.6774702,5.075009,0.27792645,-2.3441825,1.497192,-3.2796822,3.2787147
TCGA-3B-A9HR-01,-2.7376406,0.33924398,-1.5268503,-4.5460978,0.7128675,-1.1949451,-0.26741633,-1.0965219,-0.8591564,0.83970547,0.7903946,-1.8440123,-4.1209764,-0.44211963,-7.0536485,-0.26871958,1.9414027,-0.100384995,2.333339,-5.985872
TCGA-3B-A9HQ-01,-0.75320464,3.8592248,0.21440092,-7.1324186,-3.4199626,-0.39851505,3.025076,3.5540724,1.6177666,0.7294662,-0.1402605,-1.5462178,-0.6587752,-2.8945436,-2.9118886,-0.776542,-0.6352078,-4.13036,1.1423341,-1.4056247
TCGA-3B-A9HL-01,3.6024578,-1.2093115,1.6605496,2.1376793,0.54989237,3.4788265,-1.3866179,-0.34784314,-1.7526474,0.28711662,1.2749655,-0.7701047,0.4439092,1.1906894,0.44216654,0.4745101,-0.9901215,3.8648503,0.1469106,2.1209288
TCGA-DX-A7EM-01,-0.8464541,2.4515443,1.1000744,-5.990727,2.0403302,-0.31089622,1.0641286,1.5934308,-5.1223664,-0.09004348,-0.40652552,-4.620117,1.3382734,-1.960696,-0.6132155,-0.35287273,-0.14587876,-4.3391895,-2.1625538,-3.361787
