TCGA-QC-A6FX-01,4.2293634,9.314863,1.8069232,-30.814354,-12.04339,19.304749,3.9581184,-7.9537954,-8.808,-2.4761188,3.720427,-1.9702848,2.589316,1.7706103,0.8011371,-1.4205353,3.2515285,-2.7923234,2.2195244,3.8088427,1.8072948,-12.712429,5.355176,1.2043339,-14.50488,19.588512,13.660264,3.252257,5.714257,-2.7619874,6.6609926
TCGA-DX-A1L4-01,7.620811,11.288293,-1.5538744,-33.470993,-10.324512,21.431866,-0.3482673,-3.5893235,8.94745,-2.9038181,4.0621276,-1.8994501,3.288992,2.1130095,1.7475487,-2.195705,4.24937,-3.3893125,2.3002896,3.1330462,2.4082315,-11.078329,17.20608,-18.225336,-12.245427,6.2824535,6.8062906,-13.971945,7.7389517,3.8266222,8.318112
TCGA-DX-A8BK-01,-5.162098,5.6280956,-13.279471,-26.438875,-18.864548,13.837529,9.710916,-12.670326,3.4305587,-3.679566,4.865488,-2.6990705,3.4691155,2.942742,1.170797,-1.826566,4.2239347,-3.083901,3.8439837,4.981984,3.9196393,-16.775055,7.7918963,-0.9636608,2.3191857,6.9330716,12.128136,-11.115334,13.120221,-3.3149602,-1.2186544
TCGA-DX-A6YR-01,13.736209,14.554503,-4.1718626,-28.638681,-11.092097,22.788088,-4.833726,-1.7346864,-9.813319,-2.8139977,4.288125,-1.9642959,2.736083,3.1270077,1.2961735,-1.5736122,3.680743,-3.5245702,2.4326468,1.7460186,2.1757004,-11.271496,7.307754,6.7406363,-8.135287,15.713425,13.041018,2.2902827,3.717127,3.1796277,8.268631
TCGA-DX-A7ET-01,1.769716,7.3812294,-4.3609304,-28.442759,-14.590296,12.556981,14.645606,-6.8649015,9.338118,-3.1580167,4.645059,-1.9895475,3.7874568,2.254795,1.7668751,-2.1269894,4.7527237,-3.7283273,2.9337292,3.5256531,2.7900996,-19.400497,5.172685,-4.8144293,-13.365406,12.587486,14.4347,-3.335851,9.105785,-3.450322,6.204771
TCGA-X6-A7WA-01,10.441268,13.318391,0.86024696,-24.661188,-16.687124,12.7420435,23.180721,-17.95824,22.885164,-1.5130339,1.2297109,-0.70357543,1.4255484,1.3160052,1.4712783,-2.0573902,1.8561767,-2.2055845,1.2037014,1.2125438,2.4791021,-2.361362,6.015238,0.033370182,-7.03148,6.943496,8.941846,-21.136549,5.5382776,15.341154,18.025867
TCGA-DX-AB2T-01,14.114878,12.219064,-15.03711,-31.203337,-13.360297,21.554344,0.7425795,5.7134247,7.3240314,-2.6381326,3.791351,-1.6329123,3.08165,2.24,1.4224553,-1.7482346,4.050526,-3.453328,2.5226994,1.8418537,2.1336634,-15.422452,13.248829,6.1196694,1.3414338,10.314259,9.76595,-6.0284815,10.156783,3.2513344,5.3942795
TCGA-FX-A3TO-01,2.9801774,13.129575,-0.33581868,-26.852304,-1.6378548,19.9891,0.6911624,-15.976827,-21.429176,-4.2895784,4.2963114,-3.5788405,2.1677964,3.5613058,2.2001374,-3.284033,4.187149,-3.8188481,2.465102,3.548619,3.155367,-10.283257,2.2477765,-0.25008422,-1.4524629,8.820875,12.773607,-6.861039,9.726386,-8.100201,-2.6239433
TCGA-DX-A1L0-01,7.712436,19.989614,-11.609915,-26.414984,-9.237836,28.347586,-15.643696,-4.5973253,-9.7502775,-4.2277746,4.2701936,-3.216477,2.3529832,4.2049756,1.9239142,-2.4521499,4.2139688,-4.183684,3.005165,1.2579557,3.2987294,-17.95595,5.0458198,22.454649,-9.086028,14.705665,5.9673376,17.087406,8.502656,-3.0314,5.5069985
TCGA-DX-AB32-01,7.790308,9.924619,-14.89513,-28.254333,-16.171068,18.87096,7.3439035,-0.28782174,17.655855,-1.7722846,1.9758711,-1.1634917,2.4472613,1.0409318,1.0286751,-1.872627,3.2773983,-2.5119767,1.963561,0.7600661,2.063117,-9.068329,17.13309,0.6699565,-11.4358,8.236301,7.3202558,-5.6866617,9.105452,-0.5946344,4.4083996
