TCGA-AB-3006-03,-13.390787,-8.7933035,7.8127985,17.136547,18.4359,17.871477,31.56206,-20.153494,3.4396305,-5.3321857,-2.505814,-0.97508526,1.6858274,2.2637792,-3.7237794,-1.5204127,-2.2511396,2.3684676,-1.1677828,1.1834869,9.986069,-0.46271914,11.523409,11.086559,-6.814135
TCGA-AB-2810-03,-13.156814,-8.809771,11.729614,18.204401,22.640238,18.869667,37.53433,-21.381256,2.2884316,-3.4974,-2.0098708,-1.5048234,1.9065574,2.0251925,-2.0067663,0.06663963,-1.8278751,2.6879997,-0.8185623,0.6349587,12.180618,-13.232144,1.9436781,-12.594443,-1.3974383
TCGA-AB-2842-03,-13.190672,-8.890779,9.939518,17.537882,19.873306,17.975315,35.6047,-20.475126,2.861279,-4.7164598,-1.7850362,-0.6193184,1.535326,2.0403569,-3.3970294,-2.065745,-2.5245166,2.1878207,-1.9806907,0.23144856,10.765873,7.172037,13.847032,20.773579,-13.896497
TCGA-AB-2889-03,-13.246025,-8.465649,4.151319,15.621288,14.239781,16.358814,26.725273,-18.424479,4.684088,-4.12664,-0.32613868,1.4203786,1.1025616,1.9732788,-4.664113,-3.6149912,-3.0169141,0.61146784,-3.3610253,0.9147708,14.355225,14.598387,13.609914,6.673729,34.170506
TCGA-AB-2908-03,-11.968806,-7.2866187,-7.3014035,10.097526,-1.2990984,12.314339,5.25047,-12.039829,4.3792276,-6.089973,-2.4294956,-0.4417069,1.8923216,2.4293666,-4.6989813,-2.9746351,-3.2765172,2.3100476,-2.4296405,0.9660828,-0.806157,10.935105,4.7815275,9.221105,27.10526
TCGA-AB-2841-03,-11.648488,-7.26056,1.9431967,13.51276,11.76883,14.591443,20.26614,-16.235846,7.79619,-4.646979,-0.46167508,2.226734,1.2028363,0.7540444,-7.298946,-4.683841,-4.4236703,0.19586967,-4.550129,2.666906,20.131407,19.033194,18.059235,-12.545564,18.447174
TCGA-AB-2964-03,-10.00856,-6.029266,-5.7428126,8.778844,0.27086478,10.630828,5.342929,-10.75213,3.4425983,-5.346479,-2.247572,-0.6628273,1.6869912,2.2254305,-3.896841,-2.3333085,-2.98214,2.2587292,-1.9833853,0.68020684,11.694351,2.2377498,2.3782253,-1.4024811,2.0008876
TCGA-AB-2920-03,-12.04667,-7.383777,-0.8524397,12.556884,8.043366,14.243118,15.42239,-15.137804,2.887842,-5.0674314,-2.2289658,-0.98390967,1.7257088,2.8799515,-3.1955116,-1.2947452,-0.9939141,2.164248,-0.88071,1.1777302,3.115857,0.22170526,7.091214,15.286307,14.9232435
TCGA-AB-2980-03,-9.933459,-5.8600035,-8.290077,7.765055,-3.298221,9.837256,0.96848375,-9.407252,8.016846,-4.879206,-0.56912977,1.9690309,1.3141426,0.5169163,-7.2432103,-4.5674105,-4.8014913,0.264978,-4.353503,2.7855117,9.542657,20.48882,16.232819,-10.811222,26.51088
TCGA-AB-2849-03,-9.9673195,-5.6006274,-10.538032,6.6096625,-6.2391214,9.173657,-3.4537256,-8.209584,3.6546855,-5.4203224,-2.4848382,-0.72959673,1.7500038,2.2490635,-4.2167506,-1.8843993,-2.2864053,2.3423846,-1.5781854,1.0437535,7.7544327,-3.51767,12.891809,5.4360085,36.95094
