TCGA-F4-6805-01,22.446222,-17.175428,-3.441079,-11.833648,0.5545757,-3.3114772,-1.5593618,3.133959,-0.8425779,1.3474814,0.04006192,7.036867,0.6355224,-2.482743,-15.257601
TCGA-A6-6780-01,15.073511,-10.588348,12.265031,-8.925022,2.2237642,-1.3207155,0.1602273,5.2152343,-1.0366977,0.93538797,-1.6580855,9.434936,-3.0747547,10.715986,6.639395
TCGA-DM-A1HA-01,9.747975,-5.680551,5.3031588,-8.952751,1.4692962,-1.9743896,-0.10648377,4.6595545,0.53935784,0.7716775,-0.8227111,18.297733,6.1800766,12.953076,10.238058
TCGA-CM-6676-01,17.260653,-11.526803,-11.81428,-12.779469,0.4306038,-4.3265977,-1.6152415,3.8337636,-1.7604834,1.9605118,0.15857969,-16.763117,-2.878841,10.311904,11.995224
TCGA-A6-6650-01,12.406671,-6.431059,3.5297854,-9.682702,1.988084,-3.212779,-1.0157485,4.025741,-2.3129597,1.444416,-0.08931515,9.721334,-4.271852,1.084574,-10.037071
TCGA-NH-A6GB-01,13.711942,-8.579906,11.382814,-8.765869,1.3730437,-3.873687,-1.6199905,3.0680327,-1.6517452,2.4860282,0.29897603,22.550194,5.377636,8.488264,-7.5864224
TCGA-A6-6652-01,12.779246,-7.644384,-4.525519,-11.103407,-0.24580154,-4.671304,-1.977672,2.7978032,-0.2873632,2.5387092,0.6757624,-9.664634,11.447048,-1.6447747,-2.9393795
TCGA-CM-6164-01,18.096558,-12.18076,-12.902494,-13.010931,1.3701761,-3.0872421,-1.2376175,3.8807507,-1.2032812,0.9515821,-0.24179877,5.7781124,3.0480337,-2.162067,-10.420711
TCGA-D5-6536-01,18.747694,-12.649708,1.6751918,-11.959987,0.7979105,-3.5299964,-1.4425157,3.6158357,-0.19333918,1.5450134,0.16237696,-11.570572,3.483094,-2.9383504,-4.3111415
TCGA-G4-6588-01,13.754566,-9.980258,23.948992,-7.33318,1.5230876,-3.30816,-1.9179345,4.3125644,-1.0016879,2.0527048,-0.68797576,42.834393,-0.20737955,3.9907188,-15.973503
TCGA-4N-A93T-01,11.224146,-4.795224,8.398367,-9.863768,1.2900928,-4.017002,-2.3037212,2.822017,-2.0818443,2.5808742,0.5140632,-9.059618,-1.733809,3.8037565,3.4157302
TCGA-A6-2684-11,19.751366,-12.867724,2.8835888,-10.357687,-1.1741565,-4.261756,-1.1680821,1.1121615,-0.08199224,0.41951117,1.2184066,-4.862801,-0.05208131,3.3534963,-8.30382
TCGA-F4-6459-01,22.820343,-16.728777,-17.52629,-13.96183,-0.104313485,-4.1791377,-1.4929987,3.0239263,-0.9306612,2.056663,0.3673036,10.07544,0.63012165,-0.22712827,-13.719894
TCGA-T9-A92H-01,12.035537,-5.757283,5.0560846,-9.485028,1.4916154,-4.5037107,-2.0371397,3.542595,-2.7291417,2.7712653,0.36972478,-10.574839,-5.7336,9.992965,-3.9400592
TCGA-D5-5538-01,19.11345,-14.217504,-1.5603745,-11.552296,1.6797811,-2.568249,-0.18983452,3.9301064,-1.0361876,0.49978733,-0.23329395,21.44181,0.6195908,0.81296134,-13.301706
TCGA-CK-4948-01,18.296396,-12.578936,1.0266724,-11.176855,2.0587516,-2.4797182,-0.2811296,4.603342,-0.792182,0.3844472,-0.49426123,9.54887,15.364044,1.3218262,-22.660748
TCGA-CM-6166-01,14.738756,-8.920896,-10.233339,-11.971045,1.6102098,-2.909314,-0.14965051,3.970614,-1.6270233,0.74491674,-0.11223766,31.038155,1.5413167,-4.060766,-16.819803
TCGA-CK-5914-01,13.675127,-9.255996,-1.5718911,-10.24884,3.0719478,-2.3440204,0.020268504,4.9683056,-2.8413434,0.47018936,-0.77193534,12.398785,-6.351496,-9.233209,-10.50104
TCGA-AY-6196-01,27.535282,-24.14005,-7.105543,-13.464156,1.2817864,-3.857688,-2.129223,4.197217,-1.3009934,1.4602609,-0.18469858,-7.721008,-1.532506,6.4990954,9.931509
TCGA-F4-6809-01,24.037102,-18.672281,-13.637895,-13.54931,0.4428777,-3.6307554,-1.6317052,3.3995817,-0.8066568,1.4734007,0.0070779882,23.74133,2.8362732,-8.626164,-21.747713
TCGA-CM-6171-01,15.52388,-10.482263,17.11575,-8.758496,2.149993,-0.14438432,0.24725488,5.571177,-0.9532757,0.23291956,-2.3843064,39.562706,-0.18405244,5.270575,-7.953739
TCGA-CM-5863-01,20.142017,-13.091357,8.623941,-10.655673,0.99097025,-3.163063,-1.1995041,3.704371,-0.9731948,1.2471588,-0.13767427,17.248848,-1.0815852,4.4926767,-9.516972
TCGA-D5-6539-01,17.06084,-10.329085,9.059474,-9.54051,1.9560107,-2.2989585,-0.33098578,4.400851,-2.0670002,0.69694126,-0.78956854,10.754595,13.008974,-7.08218,-25.34085
TCGA-NH-A8F7-01,12.70544,-5.943859,-8.235078,-11.167312,0.21904321,-4.855459,-2.1580846,2.4104989,-0.55551165,2.8389018,1.2276173,-2.773503,-2.5780375,1.3570378,-2.9160254
