TCGA-86-8056-01,-23.37648,-6.212626,-2.7722986,-7.328065,1.4086138,28.683922,-8.550242,0.48754248,-1.4020286,-0.7630117,-0.96115613,0.81760144,0.7201562,2.4890685,0.48067877,-13.120234,-6.533108,11.764072
TCGA-86-A4JF-01,-19.914566,-4.423166,7.160019,-5.888873,7.24974,21.525244,-3.1888356,-0.15080568,-0.37421006,0.029844206,0.09822656,2.4877083,0.8508388,2.9145176,0.051614102,0.06362622,2.2924063,25.334076
TCGA-69-7974-01,-22.610125,-2.3832693,4.3151956,-11.040239,8.004952,27.865759,-4.9212475,0.90460616,0.12408003,-0.03203592,-0.53367186,1.8016863,0.22542408,2.059507,1.539065,-5.3348,-7.0173807,10.509173
TCGA-86-A456-01,-22.725376,-8.580944,-1.2639648,-7.586668,5.1618595,27.520994,-1.8737966,1.2411511,-0.6876256,-0.5317789,0.17337294,1.778545,1.0763617,2.3747354,-0.53161025,1.1054996,-7.832329,12.8508215
TCGA-97-8547-01,-24.009956,-10.332178,18.706656,1.4950237,-13.37908,27.84572,2.2830431,-1.5205333,0.12315818,0.25579166,-0.8913447,1.7378032,0.37230077,2.6809113,0.8614557,0.6744289,-8.369088,21.918398
TCGA-NJ-A4YP-01,-20.567669,-5.26908,9.348016,6.6247416,10.420861,23.125282,-2.8385434,0.3490901,-1.3003738,1.0859462,0.26503602,2.7543814,-0.8775867,1.8183904,0.9968716,-12.276808,8.232393,7.591436
TCGA-05-4424-01,-26.225782,-5.9532027,4.1744447,-9.515538,1.0677416,30.395033,-6.478247,-0.7194075,0.37934077,0.0005795616,-1.5558134,0.44509214,1.5769536,3.2003388,-0.119245075,4.067908,0.29368562,-0.4351003
TCGA-97-A4M7-01,-28.507086,-18.420914,-8.290655,-3.04686,-6.1888537,34.069714,-8.179278,0.4459948,-1.187559,2.0134645,-2.0207443,1.4806774,-1.130277,3.0622995,1.904557,-3.1670856,-1.2113527,22.208052
TCGA-NJ-A55A-01,-27.243711,-11.543036,-14.0339,-12.5079975,-9.946494,34.469524,-7.1634517,0.81956244,-0.6511612,0.5005096,-2.174191,0.9775732,0.5867237,3.4547215,1.1703918,-8.394188,-4.674291,1.8659767
TCGA-78-7162-01,-23.75732,-7.4918375,-16.294441,-18.909521,17.645275,26.572256,-5.984555,0.74702585,-1.0462639,-0.46177834,-0.7059372,1.480321,1.0650843,2.2970028,0.77823585,1.8440944,-3.1958344,-8.982956
TCGA-38-4632-01,-22.45132,-8.723134,16.10563,-12.485363,7.0842314,20.120203,0.22693971,-0.15766574,0.80730045,1.3601177,-0.6635602,1.6700115,0.13772069,1.988823,0.46718222,-4.401074,-5.333166,1.8189367
TCGA-49-6761-01,-19.52655,-1.0246112,15.880692,-5.818547,5.0365944,20.873274,0.059278972,-0.5770204,-0.4040395,-0.9028684,-1.5037962,1.7443354,0.94193983,4.0087056,0.027974674,-13.734772,-6.0988383,6.1258593
TCGA-91-6828-01,-25.704983,-7.0177836,-8.629821,0.9680059,7.077982,25.867657,-13.976379,0.18117505,-2.242142,0.42171496,-1.6341301,0.15883766,0.6467814,2.798558,0.44177136,-2.6561646,14.423716,22.979248
TCGA-99-AA5R-01,-26.19425,-2.2787764,-11.705608,-13.6678,9.075215,31.887682,-4.9345813,1.9583982,-0.7984223,-1.6767106,0.53194195,2.5458393,1.9969618,3.3811111,-0.41391158,-1.3326911,-17.679585,9.412151
TCGA-55-7903-01,-19.452488,-5.18373,9.404531,-5.855519,11.169281,19.728376,-6.8053064,0.38863748,0.549773,0.6541287,0.696938,2.5432227,1.6390992,2.1791377,0.30987254,4.375041,1.872079,28.368576
TCGA-55-A492-01,-18.68539,-6.79227,-18.32882,-3.1707351,11.754335,20.403324,2.2693207,0.712718,-0.43625367,-2.182837,0.32148618,2.3988974,1.7624317,2.110664,0.511036,-8.405918,-7.890377,7.4118757
TCGA-55-8616-01,-21.714685,-6.431228,-4.1870093,-13.604337,-8.878849,27.0085,-4.4542413,-1.7163539,-0.57675105,-1.120975,-2.8825262,-0.40386632,0.8404562,3.3021371,1.0699894,-3.3973048,9.961365,10.179392
TCGA-86-7954-01,-24.57767,-12.350966,3.346801,0.14255215,-9.024797,30.5973,-9.82204,-1.9515204,-0.30505097,0.7697578,-2.5137513,0.69306886,-0.77566856,2.97113,1.5727347,-7.44136,-4.4550657,-8.785995
TCGA-05-4433-01,-20.806,-4.135957,4.018959,2.4642117,13.06439,26.680365,-9.838373,3.6234567,-3.5583768,0.8647414,-0.28472602,-0.13756031,-1.5043253,1.0615251,0.58596885,-8.9770355,7.5284634,17.415724
TCGA-69-8253-01,-19.216288,-3.2048123,-5.3027205,-6.2365637,13.953109,21.558432,-0.82679135,0.4944493,-1.0423384,-2.063845,0.33249843,2.5422351,2.1037557,3.1056707,-0.14288071,-10.230961,-1.3110465,7.626583
TCGA-86-8674-01,-15.695401,-8.416371,-5.7718472,4.012065,12.448714,14.477274,-0.33566433,0.035208464,0.2410266,0.0032601352,1.2068218,3.4644191,0.8552762,2.3423655,-0.03811234,-5.014774,2.109357,0.859244
TCGA-69-7765-01,-24.179926,-2.973901,11.492868,-14.155528,4.1198945,27.80406,-4.0493026,-0.54188514,0.4053591,0.15098886,-0.45468155,2.3162367,1.4113344,2.3595326,1.3969615,5.349006,-1.1020597,27.550098
