TCGA-ES-A2HS-01,-7.1320333,-19.513674,1.9497293,-1.4655713,-0.32501733,0.6821233,1.6352581,-14.876334,-2.0744643,15.224551
TCGA-2Y-A9H0-01,-16.400108,3.3733933,5.4696565,-2.5248802,2.8526719,5.0182543,0.30829787,13.143248,-0.23920134,-5.0473094
TCGA-2Y-A9GU-01,-11.279782,-14.68849,2.0773716,-1.8436983,-0.73924583,1.5894862,2.7158194,-15.823231,7.87767,-9.059836
TCGA-RC-A7SB-01,-15.609483,-2.542065,4.132155,-2.481458,0.5726125,3.0520654,0.43934628,6.0377,0.113636225,-3.4439962
TCGA-FV-A4ZP-01,-8.5449095,-3.4131691,3.6688375,-2.333031,0.9810762,3.334284,1.6709571,-2.2012541,4.27954,9.029884
TCGA-DD-AAD3-01,-13.754538,-6.426739,2.540767,-0.2811423,-0.51967204,2.143084,1.4678102,-3.2739828,-0.4282203,-1.3618616
TCGA-DD-A39X-11,-10.388576,-20.208658,2.0477753,-1.2599368,-1.5852134,1.1672544,1.6747727,-14.498538,13.841629,-16.873621
TCGA-DD-AAW2-01,-8.98849,-2.8015213,0.81463724,-0.4229363,-1.8451023,0.89604825,1.2790698,-20.07044,-9.361251,-0.71974456
TCGA-DD-A39V-01,-10.537265,4.7407284,1.9906611,-1.1318051,0.3108266,1.9197688,0.02233177,5.0909443,-1.8556952,4.7905674
TCGA-DD-AADD-01,-11.850768,7.1390743,3.3875217,0.7685621,5.0691833,6.5455413,-1.3316554,3.7525175,0.6561091,-27.497217
TCGA-DD-AADW-01,-13.411535,-7.671754,3.5732112,-2.3722274,1.1828529,3.2192588,1.7626137,-5.5163503,1.9693419,-1.2146469
TCGA-DD-AACS-01,-11.614617,-9.105501,2.5843248,-0.8648428,-0.103377424,1.4718993,1.8494539,-19.69798,-9.611534,7.3771257
TCGA-2Y-A9H4-01,-11.768588,-6.4346623,4.021908,-2.5497952,0.46584252,3.4418683,0.40647247,1.2861967,-2.9640212,5.8627834
TCGA-DD-AADV-01,-16.881317,0.59256226,3.2393994,-0.32285476,0.83626723,4.436432,-0.034477852,-2.6260955,-5.11068,-4.117932
TCGA-G3-A7M7-01,-11.238373,-4.9577217,2.0121179,-0.60319376,-0.5110147,2.4342027,1.619514,2.6401265,0.38448468,3.675729
TCGA-ED-A97K-01,-16.422522,0.8597203,2.7165666,-0.62791765,0.8423317,3.2450657,2.2676406,2.625119,3.9953277,-3.2893798
TCGA-DD-AACV-01,-13.854223,-4.8521028,3.0797577,-0.7670219,0.049005598,2.6242774,0.13069806,-5.744885,2.1943905,-15.180019
TCGA-DD-A4NF-01,-10.753967,7.451746,2.3427713,-2.6129332,-0.48479697,1.7385128,0.37480173,-6.887482,-1.9340104,14.332338
TCGA-DD-A3A8-01,-9.398704,-3.1422603,0.8613965,-0.5999857,-1.2236296,0.69438595,1.1475422,-0.21421905,-2.839337,14.254353
