TCGA-VQ-A91W-01,15.530858,6.6082177,-19.997108,6.2308064,0.81981486,-0.49117795,0.047353808,-1.3401084,0.77974737,-1.1308173,12.198338,5.227544,-3.3906255,-3.4759555,-4.566115,-8.194487,-5.4880733
TCGA-HU-A4H5-01,14.692523,-11.123051,-8.049938,0.60962504,1.4129825,0.92861265,-0.778426,-0.9108924,0.45368883,9.419982,-6.1804686,3.00464,-21.146637,-7.439194,20.351965,-4.1953893,-0.7471993
TCGA-BR-8683-01,15.936081,-0.626961,3.04875,-12.013416,0.2124276,-0.2236417,1.0253456,-0.20891058,0.78612506,5.402541,10.898931,1.5467243,-11.389211,-3.766528,2.4889581,12.588115,-3.356382
TCGA-IN-AB1X-01,18.455732,-2.206754,-10.011993,10.105028,-0.28254774,-0.4830308,0.47058105,-1.1346103,0.34687537,1.9937009,14.661292,5.796903,0.567556,-5.6991262,-12.162653,-2.7418418,-6.7997007
TCGA-BR-8060-01,21.742384,3.058486,-3.6688724,-33.889,-0.8986503,2.7234523,0.9727736,0.09670466,-0.51357013,9.967935,5.2115374,4.292327,-24.573877,-1.8647654,7.802695,-0.32168254,-1.9389955
TCGA-CD-8528-01,11.327367,-9.869598,-4.597556,4.2325783,0.56523323,-0.43661487,0.2252621,-0.9823779,0.57986087,-3.0487778,16.018703,5.859273,9.50945,-14.13882,-19.51491,-3.3791847,-10.609009
TCGA-CD-8527-01,18.216993,-8.920226,-7.403078,-2.7464912,-0.12165646,0.3516357,0.21178421,-0.35895443,0.2301706,1.131262,8.000728,6.5613813,-10.110357,-22.987259,-6.5565186,2.69223,-7.765321
TCGA-VQ-A927-01,15.729695,5.6068826,-4.41391,10.353026,1.1448106,-0.87035334,0.65706325,-0.8727237,1.2536336,6.763179,8.042959,1.700195,-12.637622,3.547449,5.816383,6.035726,-2.1077828
TCGA-BR-A4IY-01,18.162592,7.569552,-12.707631,-18.182812,-1.2411364,1.4645071,0.3526448,-1.7218804,-0.80090326,-2.7416697,6.8768883,6.7442927,0.5996946,-10.391135,-3.7469127,-15.237372,-4.5937176
TCGA-CG-5734-01,18.795046,-1.0544237,-7.6047916,12.027214,0.13381192,-0.95466805,1.6031526,-0.6965487,1.2533753,4.4124155,9.473695,2.607675,-7.601827,-0.052686,1.1504004,6.304541,-3.6431098
TCGA-CG-5724-01,14.966919,-4.737046,-9.927368,-2.8135135,-1.0598825,-0.16408281,0.3250194,-1.5739223,-0.35331804,6.923973,13.509425,4.3469915,0.1935238,-5.8868303,-6.599855,2.2720041,-6.8606377
TCGA-BR-7703-01,11.480249,0.21282671,-6.2087116,15.40238,1.2998871,-0.5966082,0.2880663,-0.7194219,1.110206,1.8134593,15.716732,3.8419409,2.7176347,-5.109324,-9.922239,-1.3480786,-7.1659493
TCGA-BR-6707-01,14.435398,7.7297797,-12.164823,-1.6115092,-0.82554156,-1.4168211,0.9590963,-1.3026099,0.68574417,0.021015607,16.61915,3.9637566,-3.0756726,0.24176618,-6.1173477,-0.25649628,-5.5039606
TCGA-VQ-AA6D-01,16.150688,-7.467712,-5.487861,12.095803,0.98928326,0.53572476,-0.48735058,-0.8419798,0.5817197,7.454827,2.1207392,5.6839666,-24.853256,-9.2949,6.1184993,-3.9463086,-1.1822631
TCGA-D7-6527-01,17.531343,-8.932874,-9.672613,-0.618018,-0.19812766,-0.45009276,1.0353975,-0.47707644,0.5698954,12.139203,4.87343,0.9873562,-26.355589,4.0076046,15.6859665,8.364636,-1.0862617
TCGA-RD-A8N2-01,16.875082,-0.41594267,-8.493192,-54.08201,-0.7384166,0.99669427,0.6842376,0.22760195,-0.12432259,11.243403,10.556026,1.5369629,-24.582445,7.0085325,4.9881234,7.876486,-2.942232
TCGA-HU-8608-01,16.975605,-5.2638755,-18.539112,-0.0666817,1.6956705,-1.1173579,-0.69505376,-1.4502628,1.2271918,0.05536779,17.012554,4.3366065,-2.1069088,-0.9890851,-6.800582,-0.46637663,-5.5072165
TCGA-HU-8238-01,16.683884,-0.7791287,-4.377392,13.303408,1.6116891,-0.4125873,0.25094545,-0.6082716,1.079707,0.52815396,6.7817054,4.3654566,-1.0148617,-14.311108,-3.014365,0.6236926,-6.1105614
TCGA-BR-6709-01,19.5762,-6.541426,-12.263858,-30.237064,-1.930182,1.1243457,0.4860812,-1.7815735,-1.1569673,3.425016,13.51114,5.316039,-12.40947,-0.4672306,-4.566324,6.4787107,-5.227152
TCGA-BR-8381-01,16.527134,2.7310152,-9.96455,-10.238869,-0.3463983,0.21510708,0.66102207,-0.75062406,0.079900526,0.5329543,17.393381,3.2663844,-3.0667267,0.30167434,-7.2344995,0.33055332,-5.112212
TCGA-IN-8663-01,14.583491,1.4983971,-10.864101,-4.269721,-0.47121516,0.67792994,-0.8422545,-1.7881284,-0.5692458,0.3726581,15.758365,6.1384587,6.6791635,-8.785914,-13.861186,-2.9711816,-8.770581
TCGA-IN-A7NT-01,15.093406,4.908898,-10.874934,-12.328792,-0.46056125,2.0470486,-0.9693161,-1.5727522,-0.88000125,7.4152045,12.246829,5.379039,-7.3729815,-10.241306,-6.4579864,2.7043765,-7.347242
TCGA-BR-6457-01,21.379744,2.0529993,-4.8930774,-34.03359,-1.0179803,-0.12582703,1.7644109,0.06875731,0.4351425,8.171193,13.326936,2.0466628,-7.1922054,1.9807377,0.8163738,7.4839215,-4.3248224
TCGA-BR-8297-01,19.772589,-0.09977425,-4.4873686,-37.36535,-0.35329378,0.17890331,0.88772917,0.1646695,0.36978006,7.60623,9.391986,3.9430642,-6.03514,-3.696581,-0.29657292,2.2066162,-5.7541747
TCGA-CD-A4MJ-01,14.02397,0.47970092,-8.93448,10.052761,0.24879304,-0.4549355,-0.4123219,-1.5170771,0.19559923,-7.4064612,9.57176,6.0081806,4.5656986,-10.646647,-8.773101,-15.240047,-6.464245
TCGA-CG-5721-01,18.047886,-16.191189,-13.62729,-8.729515,-1.3087627,-0.53047246,1.3767198,-0.9716064,0.12658507,3.1115503,11.844395,1.663472,-6.647258,-0.58277655,-1.8029323,5.281785,-4.0640554
TCGA-HU-A4H8-01,13.213779,-6.3910527,-12.7399235,19.733267,0.61209553,-1.048011,-0.116094865,-1.0828735,0.8184377,-7.8613453,7.7395487,6.360609,8.705748,-16.350391,-11.292903,-20.055456,-7.1915884
TCGA-D7-8576-01,18.628645,-7.311374,-4.3270016,4.005327,0.86636484,-0.69849133,0.2711316,-0.81210786,1.0009007,0.6778918,5.565885,5.303458,-8.732966,-5.0926523,-3.163945,3.788072,-6.9235296
TCGA-FP-7829-01,16.280485,0.81012833,0.42909393,5.6915684,1.6207933,-0.3668407,-0.49333638,-0.84051365,0.8395211,0.37644014,13.496378,6.1538925,4.760785,-10.911525,-12.313266,-6.935112,-7.650941
TCGA-CD-A487-01,17.363554,3.6464522,-6.8869457,-13.130841,-1.058986,0.063555285,0.84483683,-0.67819715,-0.114075854,11.920066,10.068498,3.4559007,-13.661442,-1.969351,6.5591774,11.02016,-4.319356
TCGA-IN-A7NU-01,16.44618,-0.87869287,-7.916971,-1.282875,-0.1437834,-0.01676187,0.36503074,-1.1527793,0.1178069,6.2694407,9.876867,4.662309,-1.5707041,-3.523025,-3.7023838,-1.0920141,-5.9991436
TCGA-HU-A4G8-01,14.034683,-11.909835,-10.638939,7.1657467,0.6254518,-0.86226034,0.5483549,-1.034813,0.9138232,-4.2775054,8.251624,6.561268,0.9056405,-20.877237,-10.288978,-10.868453,-6.7400723
TCGA-BR-8384-01,20.87547,-2.3921504,-8.892806,-48.15603,-0.21887322,0.20579113,0.9357305,0.15676074,0.42619783,9.1596365,13.283543,1.6315252,-9.981823,3.0128124,2.0634203,7.9277754,-4.2523174
TCGA-F1-6874-01,17.56444,-2.870141,-4.5555534,10.391438,1.282763,-1.3886795,-0.5188552,-1.5988581,1.1456898,3.569391,11.809275,4.286605,-6.368575,-0.2009671,-0.3506415,3.7289608,-4.657735
